gene_id	SRR518892
YHR034C	6.0
YHR035W	3.0
YHR036W	4.0
YHR037W	12.0
YHR038W	5.0
YHR039C	13.0
YHR039C-A	69.0
YHR040W	11.0
YHR041C	11.0
YHR042W	25.0
YHR043C	0.0
YHR044C	0.0
YHR045W	7.0
YHR046C	2.0
YHR047C	28.0
YHR048W	1.0
YHR049C-A	0.0
YHR049W	32.0
YHR050W	12.0
YHR050W-A	13.0
YHR051W	2.0
YHR052W	4.0
YHR052W-A	30.876
YHR054C	8.0
YHR055C	31.124
YHR056C	0.0
YHR056W-A	0.0
YHR057C	70.0
YHR058C	2.0
YHR059W	2.0
YHR060W	24.0
YHR061C	3.0
YHR062C	22.0
YHR063C	6.0
YHR063W-A	21.963
YHR064C	33.037
YHR065C	9.0
YHR066W	8.0
YHR067W	3.0
YHR068W	70.0
YHR069C	0.0
YHR069C-A	0.0
YHR070C-A	1.081
YHR070W	10.0
YHR071C-A	1.0
YHR071W	0.0
YHR072W	12.0
YHR072W-A	4.0
YHR073C-B	0.0
YHR073W	1.0
YHR073W-A	0.0
YHR074W	9.0
YHR075C	1.0
YHR076W	11.0
YHR077C	16.0
YHR078W	0.0
YHR079C	2.0
YHR079C-A	0.0
YHR080C	2.0
YHR081W	45.0
YHR082C	12.0
YHR083W	10.0
YHR084W	1.0
YHR085W	4.0
YHR086W	0.0
YHR086W-A	0.0
YHR087W	0.0
YHR088W	17.0
YHR089C	303.0
YHR090C	6.0
YHR091C	9.0
YHR092C	4.0
YHR093W	0.0
YHR094C	18.0
YHR095W	0.0
YHR096C	6.0
YHR097C	3.0
YHR098C	11.0
YHR099W	2.0
YHR100C	6.0
YHR101C	4.0
YHR102W	5.0
YHR103W	13.0
YHR104W	5.0
YHR105W	0.0
YHR106W	5.0
YHR107C	17.0
YHR108W	4.0
YHR109W	4.0
YHR110W	9.0
YHR111W	3.0
YHR112C	6.0
YHR113W	29.0
YHR114W	3.0
YHR115C	0.0
YHR116W	43.0
YHR117W	7.0
YHR118C	4.0
YHR119W	4.0
YHR120W	1.0
YHR121W	23.0
YHR122W	59.0
YHR123W	14.0
YHR124W	5.0
YHR125W	0.0
YHR126C	0.0
YHR127W	4.0
YHR128W	52.0
YHR129C	8.0
YHR130C	0.0
YHR131C	3.0
YHR131W-A	0.0
YHR132C	10.0
YHR132W-A	0.0
YHR133C	1.0
YHR134W	10.0
YHR135C	1.0
YHR136C	63.0
YHR137C-A	0.0
YHR137W	5.0
YHR138C	3.0
YHR139C	1.0
YHR139C-A	0.0
YHR140W	0.0
YHR141C	151.496
YHR142W	32.0
YHR143W	9.0
YHR143W-A	27.0
YHR144C	4.0
YHR145C	0.0
YHR146W	8.0
YHR147C	10.0
YHR148W	7.0
YHR149C	6.0
YHR150W	1.0
YHR151C	4.0
YHR152W	2.0
YHR153C	5.0
YHR154W	5.0
YHR155W	2.0
YHR156C	18.0
YHR157W	0.0
YHR158C	1.0
YHR159W	1.0
YHR160C	0.0
YHR161C	10.0
YHR162W	15.0
YHR163W	26.0
YHR164C	5.0
YHR165C	2.0
YHR165W-A	0.0
YHR166C	7.0
YHR167W	3.0
YHR168W	2.0
YHR169W	12.0
YHR170W	11.0
YHR171W	1.0
YHR172W	5.0
YHR173C	0.0
YHR174W	1573.322
YHR175W	39.0
YHR175W-A	7.0
YHR176W	2.0
YHR177W	0.0
YHR178W	5.0
YHR179W	40.0
YHR180C-B	0.0
YHR180W	4.0
YHR180W-A	0.0
YHR181W	47.0
YHR182C-A	15.304
YHR182W	3.0
YHR183W	26.696
YHR184W	1.0
YHR185C	0.0
YHR186C	2.0
YHR187W	3.0
YHR188C	10.0
YHR189W	1.0
YHR190W	23.0
YHR191C	12.0
YHR192W	21.0
YHR193C	132.0
YHR193C-A	0.0
YHR194W	4.0
YHR195W	3.0
YHR196W	11.0
YHR197W	21.0
YHR198C	5.0
YHR199C	18.0
YHR199C-A	4.0
YHR200W	239.0
YHR201C	29.0
YHR202W	2.0
YHR203C	82.433
YHR204W	10.0
YHR205W	12.0
YHR206W	0.0
YHR207C	0.0
YHR208W	13.0
YHR209W	13.0
YHR210C	3.0
YHR211W	1.0
YHR212W-A	0.0
YHR213W	0.0
YHR213W-A	0.0
YHR213W-B	0.0
YHR214C-D	1.0
YHR214C-E	0.0
YHR214W	0.5
YHR214W-A	0.0
YHR215W	29.0
YHR216W	4.0
YHR217C	0.0
YHR218W	6.489
YHR219C-A	0.0
YHR219W	0.0
YIL001W	3.0
YIL002C	10.0
YIL002W-A	15.0
YIL003W	12.0
YIL004C	9.0
YIL005W	8.0
YIL006W	0.0
YIL007C	1.0
YIL008W	25.0
YIL009C-A	4.0
YIL009W	14.0
YIL010W	14.0
YIL011W	12.0
YIL012W	0.0
YIL013C	4.0
YIL014C-A	3.0
YIL014W	5.0
YIL015W	1.0
YIL016W	15.0
YIL017C	5.0
YIL018W	275.827
YIL019W	11.0
YIL020C	6.0
YIL020C-A	129.996
YIL021C-A	0.0
YIL021W	16.004
YIL022W	30.0
YIL023C	13.0
YIL024C	0.0
YIL025C	0.0
YIL026C	10.0
YIL027C	7.0
YIL028W	0.0
YIL029C	1.0
YIL029W-A	0.0
YIL030C	13.0
YIL030W-A	0.0
YIL031W	0.0
YIL032C	0.0
YIL033C	2.0
YIL034C	16.0
YIL035C	18.0
YIL036W	4.0
YIL037C	5.0
YIL038C	2.0
YIL039W	15.0
YIL040W	12.0
YIL041W	88.0
YIL042C	2.0
YIL043C	108.0
YIL044C	7.0
YIL045W	0.0
YIL046W	3.0
YIL046W-A	0.0
YIL047C	7.117
YIL047C-A	2.883
YIL048W	5.0
YIL049W	10.0
YIL050W	2.0
YIL051C	108.643
YIL052C	333.0
YIL053W	192.0
YIL054W	0.0
YIL055C	0.0
YIL056W	13.0
YIL057C	0.0
YIL058W	2.0
YIL059C	2.982
YIL060W	7.018
YIL061C	2.0
YIL062C	16.0
YIL063C	5.0
YIL064W	92.0
YIL065C	9.0
YIL066C	0.0
YIL066W-A	0.0
YIL067C	2.0
YIL068C	3.0
YIL068W-A	0.0
YIL069C	333.79
YIL070C	9.0
YIL071C	6.0
YIL071W-A	0.0
YIL072W	2.0
YIL073C	4.0
YIL074C	8.0
YIL075C	32.0
YIL076W	20.0
YIL077C	2.0
YIL078W	79.0
YIL079C	10.0
YIL082W	3.0
YIL083C	2.0
YIL084C	3.0
YIL085C	11.0
YIL086C	0.0
YIL087C	5.0
YIL088C	9.0
YIL089W	0.0
YIL090W	5.0
YIL091C	14.0
YIL092W	1.0
YIL093C	12.0
YIL094C	82.0
YIL095W	5.0
YIL096C	4.0
YIL097W	0.0
YIL098C	23.0
YIL099W	3.0
YIL100C-A	0.0
YIL100W	0.0
YIL101C	1.0
YIL102C	0.0
YIL102C-A	5.0
YIL103W	25.0
YIL104C	10.0
YIL105C	1.0
YIL105W-A	0.0
YIL106W	4.0
YIL107C	3.0
YIL108W	4.0
YIL109C	19.0
YIL110W	5.0
YIL111W	3.0
YIL112W	13.0
YIL113W	0.0
YIL114C	2.0
YIL115C	4.0
YIL115W-A	1.0
YIL116W	0.0
YIL117C	1.0
YIL118W	5.0
YIL119C	119.0
YIL120W	16.0
YIL121W	15.0
YIL122W	0.0
YIL123W	22.0
YIL124W	35.0
YIL125W	5.0
YIL126W	33.0
YIL127C	35.0
YIL128W	2.0
YIL129C	2.0
YIL130W	0.0
YIL131C	0.0
YIL132C	4.0
YIL133C	208.0
YIL134C-A	2.0
YIL134W	16.0
YIL135C	2.0
YIL136W	20.0
YIL137C	5.0
YIL138C	13.0
YIL139C	5.0
YIL140W	8.0
YIL141W	0.0
YIL142C-A	29.994
YIL142W	2.006
YIL143C	1.0
YIL144W	1.0
YIL145C	6.0
YIL146C	3.0
YIL147C	2.0
YIL148W	720.0
YIL149C	3.0
YIL150C	0.0
YIL151C	0.0
YIL152W	15.0
YIL153W	3.0
YIL154C	11.0
YIL155C	3.0
YIL156W	1.0
YIL156W-A	19.82
YIL156W-B	32.0
YIL157C	3.18
YIL158W	17.0
YIL159W	11.0
YIL160C	0.0
YIL161W	4.0
YIL162W	34.0
YIL163C	0.0
YIL164C	0.0
YIL165C	0.0
YIL166C	5.0
YIL169C	3.0
YIL170W	1.0
YIL171W	0.0
YIL173W	0.0
YIL175W	0.0
YIL177C	5.173
YIL177W-A	0.0
YIR001C	1.0
YIR002C	1.0
YIR003W	7.0
YIR004W	13.0
YIR005W	0.0
YIR006C	11.0
YIR007W	1.0
YIR008C	6.0
YIR009W	1.0
YIR010W	3.0
YIR011C	2.0
YIR012W	15.0
YIR013C	0.0
YIR014W	0.0
YIR015W	3.0
YIR016W	4.0
YIR017C	0.0
YIR017W-A	7.0
YIR018C-A	0.0
YIR018W	0.0
YIR019C	6.0
YIR020C	0.0
YIR020C-B	34.839
YIR020W-A	0.0
YIR021W	2.161
YIR021W-A	0.0
YIR022W	28.0
YIR023C-A	3.927
YIR023W	1.073
YIR024C	1.0
YIR025W	2.0
YIR026C	30.0
YIR027C	4.0
YIR028W	0.0
YIR029W	1.0
YIR030C	2.0
YIR030W-A	3.0
YIR031C	0.0
YIR032C	2.0
YIR033W	1.0
YIR034C	12.0
YIR035C	32.0
YIR036C	3.013
YIR036W-A	19.987
YIR037W	43.0
YIR038C	6.0
YIR039C	1.0
YIR040C	0.0
YIR041W	0.0
YIR042C	0.0
YJL001W	40.0
YJL002C	15.0
YJL003W	10.0
YJL004C	15.0
YJL005W	9.0
YJL006C	4.0
YJL007C	0.0
YJL008C	15.0
YJL009W	0.0
YJL010C	2.0
YJL011C	8.0
YJL012C	26.0
YJL013C	2.0
YJL014W	17.0
YJL015C	2.0
YJL016W	1.0
YJL019W	5.0
YJL020C	3.0
YJL020W-A	0.0
YJL022W	2.0
YJL023C	0.0
YJL024C	3.0
YJL025W	8.0
YJL026C-A	0.0
YJL026W	29.0
YJL027C	0.0
YJL028W	0.0
YJL029C	4.0
YJL030W	5.0
YJL031C	1.065
YJL032W	0.935
YJL033W	6.0
YJL034W	44.0
YJL035C	13.0
YJL036W	2.0
YJL037W	4.0
YJL038C	3.0
YJL039C	11.0
YJL041W	3.0
YJL042W	2.0
YJL043W	1.0
YJL044C	14.0
YJL045W	1.0
YJL046W	6.0
YJL047C	2.0
YJL047C-A	1.0
YJL048C	16.0
YJL049W	0.0
YJL050W	1.0
YJL051W	2.0
YJL052C-A	0.0
YJL052W	8.087
YJL053W	2.0
YJL054W	3.0
YJL055W	34.0
YJL056C	0.0
YJL057C	9.0
YJL058C	2.0
YJL059W	6.0
YJL060W	5.0
YJL061W	7.0
YJL062W	12.0
YJL062W-A	5.0
YJL063C	5.0
YJL064W	14.0
YJL065C	0.0
YJL066C	13.0
YJL067W	0.0
YJL068C	11.0
YJL069C	21.0
YJL070C	1.0
YJL071W	0.0
YJL072C	5.0
YJL073W	7.0
YJL074C	0.0
YJL075C	0.0
YJL076W	9.0
YJL077C	10.0
YJL077W-A	0.0
YJL077W-B	0.0
YJL078C	14.0
YJL079C	7.0
YJL080C	10.0
YJL081C	8.0
YJL082W	1.0
YJL083W	7.0
YJL084C	1.0
YJL085W	7.0
YJL086C	1.0
YJL087C	1.0
YJL088W	9.0
YJL089W	0.0
YJL090C	2.0
YJL091C	4.0
YJL092W	0.0
YJL093C	0.0
YJL094C	6.0
YJL095W	7.0
YJL096W	27.0
YJL097W	20.0
YJL098W	0.0
YJL099W	6.0
YJL100W	10.0
YJL101C	5.0
YJL102W	1.0
YJL103C	0.0
YJL104W	25.0
YJL105W	1.0
YJL106W	0.0
YJL107C	0.0
YJL108C	0.0
YJL109C	26.0
YJL110C	8.0
YJL111W	25.0
YJL112W	12.0
YJL115W	12.0
YJL116C	1.0
YJL117W	50.0
YJL118W	14.655
YJL119C	49.345
YJL120W	40.0
YJL121C	19.0
YJL122W	41.0
YJL123C	16.0
YJL124C	20.0
YJL125C	5.0
YJL126W	2.0
YJL127C	0.0
YJL127C-B	1.0
YJL127W-A	0.0
YJL128C	0.0
YJL129C	6.0
YJL130C	23.0
YJL131C	1.0
YJL132W	0.0
YJL133C-A	12.0
YJL133W	10.0
YJL134W	6.0
YJL135W	0.0
YJL136C	297.0
YJL136W-A	0.0
YJL137C	4.0
YJL138C	54.829
YJL139C	1.0
YJL140W	6.0
YJL141C	2.0
YJL142C	4.0
YJL143W	133.0
YJL144W	0.0
YJL145W	6.0
YJL146W	2.0
YJL147C	5.0
YJL148W	111.0
YJL149W	5.0
YJL150W	0.0
YJL151C	63.149
YJL152W	146.851
YJL153C	1.0
YJL154C	8.0
YJL155C	0.0
YJL156C	4.0
YJL156W-A	1.0
YJL157C	3.0
YJL158C	121.0
YJL159W	81.0
YJL160C	0.0
YJL161W	13.0
YJL162C	0.0
YJL163C	4.0
YJL164C	3.0
YJL165C	2.0
YJL166W	6.0
YJL167W	30.0
YJL168C	11.0
YJL169W	3.0
YJL170C	1.0
YJL171C	15.0
YJL172W	0.0
YJL173C	13.0
YJL174W	15.0
YJL175W	0.0
YJL176C	2.0
YJL177W	288.0
YJL178C	13.0
YJL179W	17.0
YJL180C	1.0
YJL181W	3.0
YJL182C	2.0
YJL183W	25.0
YJL184W	14.0
YJL185C	0.0
YJL186W	19.0
YJL187C	1.0
YJL188C	0.0
YJL189W	3.0
YJL190C	143.0
YJL191W	486.0
YJL192C	16.0
YJL193W	1.0
YJL194W	0.0
YJL195C	4.0
YJL196C	17.0
YJL197C-A	0.0
YJL197W	2.0
YJL198W	9.0
YJL199C	5.0
YJL200C	3.0
YJL201W	0.0
YJL202C	1.548
YJL203W	14.452
YJL204C	5.0
YJL205C	4.0
YJL206C	1.0
YJL207C	40.0
YJL208C	5.0
YJL209W	0.0
YJL210W	4.025
YJL211C	46.975
YJL212C	5.0
YJL213W	1.0
YJL214W	2.0
YJL215C	1.0
YJL216C	2.0
YJL217W	32.0
YJL218W	0.0
YJL219W	2.0
YJL220W	0.0
YJL221C	1.5
YJL222W	0.0
YJL222W-A	0.0
YJL222W-B	0.0
YJL223C	0.0
YJL225C	5.173
YJR001W	6.0
YJR002W	2.0
YJR003C	8.0
YJR004C	3.0
YJR005C-A	0.0
YJR005W	0.0
YJR006W	3.0
YJR007W	7.0
YJR008W	0.0
YJR009C	691.334
YJR010C-A	0.0
YJR010W	1.0
YJR011C	5.0
YJR012C	13.0
YJR013W	12.0
YJR014W	17.0
YJR015W	15.0
YJR016C	4.0
YJR017C	2.051
YJR018W	33.949
YJR019C	1.003
YJR020W	10.997
YJR021C	2.0
YJR022W	0.0
YJR023C	0.0
YJR024C	0.0
YJR025C	5.0
YJR030C	1.0
YJR031C	3.0
YJR032W	2.0
YJR033C	1.0
YJR034W	2.0
YJR035W	9.0
YJR036C	0.0
YJR037W	0.0
YJR038C	0.0
YJR039W	1.0
YJR040W	0.0
YJR041C	4.0
YJR042W	7.0
YJR043C	3.0
YJR044C	7.0
YJR045C	24.0
YJR046W	10.0
YJR047C	5.0
YJR048W	32.0
YJR049C	10.0
YJR050W	2.0
YJR051W	14.0
YJR052W	1.0
YJR053W	0.0
YJR054W	7.0
YJR055W	1.0
YJR056C	0.0
YJR057W	4.0
YJR058C	27.0
YJR059W	0.0
YJR060W	9.0
YJR061W	5.0
YJR062C	2.0
YJR063W	14.0
YJR064W	34.0
YJR065C	15.0
YJR066W	5.0
YJR067C	7.0
YJR068W	4.0
YJR069C	30.0
YJR070C	64.203
YJR071W	342.797
YJR072C	16.0
YJR073C	16.0
YJR074W	124.0
YJR075W	13.0
YJR076C	3.0
YJR077C	14.0
YJR078W	0.0
YJR079W	4.0
YJR080C	5.0
YJR082C	2.0
YJR083C	1.0
YJR084W	3.0
YJR085C	15.0
YJR086W	3.0
YJR087W	1.0
YJR088C	5.0
YJR089W	3.0
YJR090C	9.0
YJR091C	0.0
YJR092W	8.0
YJR093C	18.0
YJR094C	0.0
YJR094W-A	280.0
YJR095W	0.0
YJR096W	4.0
YJR097W	1.0
YJR098C	0.0
YJR099W	3.0
YJR100C	7.0
YJR101W	3.0
YJR102C	3.0
YJR103W	7.0
YJR104C	401.063
YJR105W	91.0
YJR106W	1.0
YJR107W	3.0
YJR108W	6.0
YJR109C	18.0
YJR110W	0.0
YJR111C	3.0
YJR112W	7.0
YJR112W-A	11.0
YJR113C	2.02
YJR114W	52.98
YJR115W	1.0
YJR116W	5.0
YJR117W	4.0
YJR118C	1.0
YJR119C	0.0
YJR120W	7.0
YJR121W	34.0
YJR122W	12.0
YJR123W	637.0
YJR124C	10.0
YJR125C	0.0
YJR126C	9.0
YJR127C	20.0
YJR128W	0.0
YJR129C	0.0
YJR130C	11.0
YJR131W	1.0
YJR132W	25.0
YJR133W	1.0
YJR134C	1.0
YJR135C	8.0
YJR135W-A	13.0
YJR136C	1.0
YJR137C	4.0
YJR138W	2.0
YJR139C	43.0
YJR140C	5.0
YJR140W-A	0.0
YJR141W	9.0
YJR142W	13.0
YJR143C	4.0
YJR144W	21.0
YJR145C	240.567
YJR146W	12.0
YJR147W	19.0
YJR148W	25.0
YJR149W	0.0
YJR150C	1.0
YJR151C	1.0
YJR151W-A	0.0
YJR152W	0.0
YJR153W	3.0
YJR154W	0.0
YJR155W	0.0
YJR156C	1.0
YJR157W	0.0
YJR158W	0.0
YJR159W	0.5
YJR160C	0.0
YJR161C	0.0
YJR162C	0.0
YKL001C	9.0
YKL002W	45.0
YKL003C	18.0
YKL004W	1.0
YKL005C	1.0
YKL006C-A	52.0
YKL006W	226.562
YKL007W	18.0
YKL008C	13.0
YKL009W	13.0
YKL010C	29.0
YKL011C	7.0
YKL012W	13.0
YKL013C	19.0
YKL014C	3.0
YKL015W	1.0
YKL016C	6.0
YKL017C	0.0
YKL018C-A	41.0
YKL018W	3.0
YKL019W	2.0
YKL020C	11.0
YKL021C	18.0
YKL022C	2.0
YKL023C-A	20.0
YKL023W	4.0
YKL024C	3.0
YKL025C	0.0
YKL026C	2.0
YKL027W	5.0
YKL028W	9.0
YKL029C	1.0
YKL030W	3.0
YKL031W	3.0
YKL032C	8.0
YKL033W	0.0
YKL033W-A	25.0
YKL034W	3.0
YKL035W	16.0
YKL036C	19.0
YKL037W	2.0
YKL038W	7.0
YKL039W	7.0
YKL040C	17.0
YKL041W	21.0
YKL042W	7.0
YKL043W	0.0
YKL044W	1.0
YKL045W	3.0
YKL046C	56.0
YKL047W	1.0
YKL048C	3.0
YKL049C	2.0
YKL050C	0.0
YKL051W	43.0
YKL052C	24.49
YKL053C-A	9.0
YKL053W	18.51
YKL054C	1.0
YKL055C	4.0
YKL056C	272.0
YKL057C	9.0
YKL058W	13.0
YKL059C	1.0
YKL060C	615.0
YKL061W	2.0
YKL062W	1.0
YKL063C	8.0
YKL064W	1.0
YKL065C	31.0
YKL065W-A	0.0
YKL066W	90.0
YKL067W	28.0
YKL068W	0.0
YKL068W-A	7.0
YKL069W	23.0
YKL070W	0.0
YKL071W	1.0
YKL072W	1.0
YKL073W	5.0
YKL074C	5.0
YKL075C	7.0
YKL076C	5.0
YKL077W	13.0
YKL078W	16.0
YKL079W	2.0
YKL080W	22.0
YKL081W	212.0
YKL082C	9.554
YKL083W	10.446
YKL084W	1.0
YKL085W	37.0
YKL086W	2.0
YKL087C	1.0
YKL088W	6.0
YKL089W	3.0
YKL090W	25.0
YKL091C	0.0
YKL092C	0.0
YKL093W	3.0
YKL094W	13.0
YKL095W	0.0
YKL096C-B	0.0
YKL096W	98.0
YKL096W-A	232.0
YKL097C	0.0
YKL098W	7.0
YKL099C	5.0
YKL100C	8.0
YKL100W-A	0.0
YKL101W	4.0
YKL102C	0.0
YKL103C	4.0
YKL104C	5.0
YKL105C	14.0
YKL106C-A	0.0
YKL106W	1.0
YKL107W	0.0
YKL108W	1.0
YKL109W	2.0
YKL110C	2.0
YKL111C	1.571
YKL112W	3.429
YKL113C	4.0
YKL114C	8.0
YKL115C	0.0
YKL116C	8.0
YKL117W	90.0
YKL118W	31.0
YKL119C	14.0
YKL120W	9.0
YKL121W	2.0
YKL122C	19.0
YKL123W	0.0
YKL124W	0.0
YKL125W	19.0
YKL126W	2.0
YKL127W	9.0
YKL128C	4.0
YKL129C	1.0
YKL130C	2.0
YKL131W	3.0
YKL132C	0.0
YKL133C	0.0
YKL134C	1.0
YKL135C	1.338
YKL136W	2.662
YKL137W	20.0
YKL138C	3.0
YKL138C-A	0.0
YKL139W	0.0
YKL140W	3.0
YKL141W	21.0
YKL142W	3.0
YKL143W	4.0
YKL144C	4.0
YKL145W	7.0
YKL145W-A	0.0
YKL146W	10.0
YKL147C	9.0
YKL148C	0.0
YKL149C	3.0
YKL150W	2.0
YKL151C	0.0
YKL152C	1414.076
YKL153W	172.262
YKL154W	7.0
YKL155C	4.0
YKL156C-A	8.646
YKL156W	48.253
YKL157W	22.0
YKL159C	5.0
YKL160W	19.0
YKL161C	2.0
YKL162C	0.0
YKL162C-A	0.0
YKL163W	1.0
YKL164C	13.0
YKL165C	6.0
YKL165C-A	3.0
YKL166C	6.0
YKL167C	10.0
YKL168C	7.0
YKL169C	0.0
YKL170W	8.0
YKL171W	0.0
YKL172W	47.0
YKL173W	5.0
YKL174C	4.0
YKL175W	19.0
YKL176C	0.0
YKL177W	0.0
YKL178C	0.0
YKL179C	6.0
YKL180W	494.0
YKL181W	35.0
YKL182W	16.0
YKL183C-A	0.0
YKL183W	11.0
YKL184W	19.0
YKL185W	14.0
YKL186C	20.0
YKL187C	1.0
YKL188C	2.0
YKL189W	2.0
YKL190W	10.0
YKL191W	3.0
YKL192C	62.0
YKL193C	0.0
YKL194C	2.0
YKL195W	57.0
YKL196C	16.0
YKL197C	2.0
YKL198C	19.0
YKL201C	5.0
YKL202W	0.0
YKL203C	4.0
YKL204W	11.0
YKL205W	16.0
YKL206C	7.0
YKL207W	31.0
YKL208W	5.0
YKL209C	0.0
YKL210W	1.0
YKL211C	1.0
YKL212W	1.0
YKL213C	2.0
YKL214C	3.0
YKL215C	1.0
YKL216W	5.0
YKL217W	1.0
YKL218C	4.0
YKL219W	13.0
YKL220C	2.0
YKL221W	0.0
YKL222C	1.0
YKL223W	0.0
YKL224C	0.0
YKL225W	0.0
YKR001C	10.0
YKR002W	2.0
YKR003W	0.0
YKR004C	6.0
YKR005C	0.0
YKR006C	2.0
YKR007W	3.0
YKR008W	0.0
YKR009C	3.0
YKR010C	6.0
YKR011C	3.0
YKR012C	58.99
YKR013W	16.01
YKR014C	8.0
YKR015C	2.0
YKR016W	4.0
YKR017C	2.0
YKR018C	11.0
YKR019C	3.0
YKR020W	4.0
YKR021W	2.0
YKR022C	2.0
YKR023W	4.0
YKR024C	10.0
YKR025W	13.0
YKR026C	5.0
YKR027W	14.0
YKR028W	0.0
YKR029C	0.0
YKR030W	7.0
YKR031C	1.0
YKR032W	0.0
YKR033C	0.0
YKR034W	0.0
YKR035C	2.0
YKR035W-A	0.0
YKR036C	1.0
YKR037C	4.0
YKR038C	4.0
YKR039W	0.0
YKR040C	4.92
YKR041W	2.08
YKR042W	25.0
YKR043C	33.0
YKR044W	5.0
YKR045C	0.0
YKR046C	23.0
YKR047W	35.0
YKR048C	18.0
YKR049C	1.0
YKR050W	0.0
YKR051W	2.0
YKR052C	6.0
YKR053C	13.0
YKR054C	2.0
YKR055W	1.0
YKR056W	1.0
YKR057W	338.0
YKR058W	1.0
YKR059W	68.171
YKR060W	2.0
YKR061W	5.0
YKR062W	4.0
YKR063C	13.0
YKR064W	18.0
YKR065C	12.0
YKR066C	25.0
YKR067W	3.0
YKR068C	8.0
YKR069W	5.0
YKR070W	31.0
YKR071C	10.0
YKR072C	7.0
YKR073C	0.0
YKR074W	153.0
YKR075C	5.0
YKR075W-A	0.0
YKR076W	1.0
YKR077W	1.0
YKR078W	0.0
YKR079C	7.0
YKR080W	2.0
YKR081C	9.0
YKR082W	15.0
YKR083C	2.0
YKR084C	11.0
YKR085C	18.0
YKR086W	6.0
YKR087C	4.0
YKR088C	5.0
YKR089C	6.0
YKR090W	5.0
YKR091W	1.0
YKR092C	4.0
YKR093W	7.0
YKR094C	353.954
YKR095W	4.0
YKR095W-A	5.0
YKR096W	2.0
YKR097W	6.0
YKR098C	2.0
YKR099W	15.0
YKR100C	3.0
YKR101W	7.0
YKR102W	0.0
YKR103W	2.0
YKR104W	0.0
YKR105C	0.0
YKR106W	10.0
YLL001W	7.0
YLL002W	3.0
YLL003W	2.0
YLL004W	4.0
YLL005C	1.0
YLL006W	3.0
YLL006W-A	0.0
YLL007C	1.0
YLL008W	27.0
YLL009C	7.0
YLL010C	4.0
YLL011W	6.0
YLL012W	6.0
YLL013C	7.0
YLL014W	8.0
YLL015W	4.0
YLL016W	1.0
YLL017W	0.0
YLL018C	31.0
YLL018C-A	28.0
YLL019C	2.0
YLL019W-A	0.0
YLL020C	0.0
YLL021W	14.0
YLL022C	17.0
YLL023C	26.0
YLL024C	900.38
YLL025W	0.0
YLL026W	2.0
YLL027W	7.0
YLL028W	2.0
YLL029W	8.0
YLL030C	0.0
YLL031C	19.0
YLL032C	4.0
YLL033W	5.0
YLL034C	3.0
YLL035W	5.0
YLL036C	0.0
YLL037W	3.0
YLL038C	0.0
YLL039C	0.0
YLL040C	5.0
YLL041C	1.0
YLL042C	4.0
YLL043W	1.0
YLL044W	752.717
YLL045C	46.221
YLL046C	0.0
YLL047W	0.0
YLL048C	3.0
YLL049W	0.0
YLL050C	540.0
YLL051C	4.0
YLL052C	2.0
YLL053C	0.0
YLL054C	2.0
YLL055W	0.0
YLL056C	4.0
YLL057C	4.0
YLL058W	5.0
YLL059C	1.0
YLL060C	0.0
YLL061W	7.0
YLL062C	0.0
YLL063C	6.0
YLL065W	0.0
YLL066C	3.554
YLL066W-B	0.0
YLL067C	0.0
YLR001C	1.0
YLR002C	6.0
YLR003C	2.0
YLR004C	5.0
YLR005W	3.0
YLR006C	0.0
YLR007W	31.0
YLR008C	5.0
YLR009W	13.0
YLR010C	0.0
YLR011W	1.0
YLR012C	0.0
YLR013W	0.0
YLR014C	0.0
YLR015W	1.0
YLR016C	7.0
YLR017W	97.0
YLR018C	14.0
YLR019W	1.0
YLR020C	4.0
YLR021W	3.0
YLR022C	21.0
YLR023C	3.0
YLR024C	4.0
YLR025W	5.0
YLR026C	7.0
YLR027C	74.919
YLR028C	12.0
YLR029C	130.912
YLR030W	0.0
YLR031W	2.0
YLR032W	5.0
YLR033W	11.0
YLR034C	6.0
YLR035C	5.0
YLR036C	3.0
YLR037C	2.0
YLR038C	13.0
YLR039C	5.0
YLR040C	0.0
YLR041W	0.0
YLR042C	0.0
YLR043C	181.0
YLR044C	353.0
YLR045C	3.0
YLR046C	0.0
YLR047C	0.0
YLR048W	433.0
YLR049C	3.0
YLR050C	7.0
YLR051C	5.0
YLR052W	2.0
YLR053C	1.0
YLR054C	0.0
YLR055C	40.0
YLR056W	33.0
YLR057W	0.0
YLR058C	20.0
YLR059C	40.0
YLR060W	9.0
YLR061W	351.209
YLR062C	48.791
YLR063W	10.0
YLR064W	7.0
YLR065C	21.0
YLR066W	10.0
YLR067C	0.0
YLR068W	3.0
YLR069C	6.0
YLR070C	13.0
YLR071C	6.0
YLR072W	5.0
YLR073C	29.0
YLR074C	40.0
YLR075W	312.727
YLR076C	4.273
YLR077W	8.0
YLR078C	12.0
YLR079W	3.0
YLR080W	1.0
YLR081W	4.0
YLR082C	10.0
YLR083C	9.0
YLR084C	2.0
YLR085C	4.0
YLR086W	2.0
YLR087C	3.0
YLR088W	5.0
YLR089C	3.0
YLR090W	2.0
YLR091W	2.0
YLR092W	2.0
YLR093C	6.0
YLR094C	13.0
YLR095C	8.0
YLR096W	0.0
YLR097C	3.0
YLR098C	8.0
YLR099C	1.0
YLR099W-A	5.0
YLR100W	12.014
YLR101C	56.986
YLR102C	1.0
